Time	Score	Hips	Spine		Neck		LeftUpperArm	LeftLowerArm	LeftHand				RightUpperArm	RightLowerArm	RightHand				LeftUpperLeg	LeftLowerLeg	LeftFoot		RightUpperLeg	RightLowerLeg	RightFoot		LeftShoulder	RightShoulder	Upper Lip Raiser	Jaw Lowerer	Lip Stretcher L	Lip Stretcher R	Brow Lowerer L	Brow Lowerer R	Lip Corner Depressor L	Lip Corner Depressor R	Eyelid Closed L	Eyelid Closed R	
00:00:39.0919597	19546	(0.0, 1.0, -0.5)	(0.0, 1.1, -0.5)		(0.0, 1.4, -0.6)		(-0.2, 1.3, -0.6)	(-0.2, 1.1, -0.6)	(-0.3, 0.9, -0.4)				(0.2, 1.3, -0.6)	(0.3, 1.1, -0.5)	(0.3, 0.8, -0.4)				(-0.1, 0.9, -0.5)	(-0.1, 0.5, -0.4)	(0.0, 0.1, -0.4)		(0.1, 0.9, -0.5)	(0.1, 0.5, -0.4)	(0.1, 0.1, -0.4)		(0.0, 1.4, -0.6)	(0.1, 1.4, -0.6)	0.1344397	0.4687742	0	0	-0.1821732	-0.1821732	0.108646	0.2299615	0.002702039	0.03651885,\
00:00:39.0929606	19546	(0.0, 1.0, -0.5)	(0.0, 1.1, -0.5)		(0.0, 1.4, -0.6)		(-0.2, 1.3, -0.6)	(-0.2, 1.1, -0.6)	(-0.3, 0.9, -0.4)				(0.2, 1.3, -0.6)	(0.3, 1.1, -0.5)	(0.3, 0.8, -0.4)				(-0.1, 0.9, -0.5)	(-0.1, 0.5, -0.4)	(0.0, 0.1, -0.4)		(0.1, 0.9, -0.5)	(0.1, 0.5, -0.4)	(0.1, 0.1, -0.4)		(0.0, 1.4, -0.6)	(0.1, 1.4, -0.6)	0.1344397	0.4687742	0	0	-0.1821732	-0.1821732	0.108646	0.2299615	0.002702039	0.03651885,\
00:00:39.1850217	19595	(0.0, 1.0, -0.5)	(0.0, 1.1, -0.5)		(0.0, 1.4, -0.6)		(-0.2, 1.3, -0.6)	(-0.2, 1.1, -0.6)	(-0.3, 0.9, -0.4)				(0.2, 1.3, -0.6)	(0.3, 1.1, -0.5)	(0.3, 0.8, -0.4)				(-0.1, 0.9, -0.5)	(-0.1, 0.5, -0.4)	(0.0, 0.1, -0.4)		(0.1, 0.9, -0.5)	(0.1, 0.5, -0.4)	(0.1, 0.1, -0.4)		(0.0, 1.4, -0.6)	(0.1, 1.4, -0.6)	0.1344397	0.4687742	0	0	-0.1821732	-0.1821732	0.108646	0.2299615	0.002702039	0.03651885,\
00:00:39.1860222	19595	(0.0, 1.0, -0.5)	(0.0, 1.1, -0.5)		(0.0, 1.4, -0.6)		(-0.2, 1.3, -0.6)	(-0.2, 1.1, -0.6)	(-0.3, 0.9, -0.4)				(0.2, 1.3, -0.6)	(0.3, 1.1, -0.5)	(0.3, 0.8, -0.4)				(-0.1, 0.9, -0.5)	(-0.1, 0.5, -0.4)	(0.0, 0.1, -0.4)		(0.1, 0.9, -0.5)	(0.1, 0.5, -0.4)	(0.1, 0.1, -0.4)		(0.0, 1.4, -0.6)	(0.1, 1.4, -0.6)	0.1344397	0.4687742	0	0	-0.1821732	-0.1821732	0.108646	0.2299615	0.002702039	0.03651885,\
00:00:39.2651648	19654	(0.0, 1.0, -0.5)	(0.0, 1.1, -0.5)		(0.0, 1.4, -0.6)		(-0.2, 1.3, -0.6)	(-0.2, 1.1, -0.6)	(-0.3, 0.9, -0.4)				(0.2, 1.3, -0.6)	(0.3, 1.1, -0.5)	(0.3, 0.8, -0.4)				(-0.1, 0.9, -0.5)	(-0.1, 0.5, -0.4)	(0.0, 0.1, -0.4)		(0.1, 0.9, -0.5)	(0.1, 0.5, -0.4)	(0.1, 0.1, -0.4)		(0.0, 1.4, -0.6)	(0.1, 1.4, -0.6)	0.1344397	0.4687742	0	0	-0.1821732	-0.1821732	0.108646	0.2299615	0.002702039	0.03651885,\
00:00:39.2656656	19654	(0.0, 1.0, -0.5)	(0.0, 1.1, -0.5)		(0.0, 1.4, -0.6)		(-0.2, 1.3, -0.6)	(-0.2, 1.1, -0.6)	(-0.3, 0.9, -0.4)				(0.2, 1.3, -0.6)	(0.3, 1.1, -0.5)	(0.3, 0.8, -0.4)				(-0.1, 0.9, -0.5)	(-0.1, 0.5, -0.4)	(0.0, 0.1, -0.4)		(0.1, 0.9, -0.5)	(0.1, 0.5, -0.4)	(0.1, 0.1, -0.4)		(0.0, 1.4, -0.6)	(0.1, 1.4, -0.6)	0.1344397	0.4687742	0	0	-0.1821732	-0.1821732	0.108646	0.2299615	0.002702039	0.03651885,\
00:00:39.2666669	19654	(0.0, 1.0, -0.5)	(0.0, 1.1, -0.5)		(0.0, 1.4, -0.6)		(-0.2, 1.3, -0.6)	(-0.2, 1.1, -0.6)	(-0.3, 0.9, -0.4)				(0.2, 1.3, -0.6)	(0.3, 1.1, -0.5)	(0.3, 0.8, -0.4)				(-0.1, 0.9, -0.5)	(-0.1, 0.5, -0.4)	(0.0, 0.1, -0.4)		(0.1, 0.9, -0.5)	(0.1, 0.5, -0.4)	(0.1, 0.1, -0.4)		(0.0, 1.4, -0.6)	(0.1, 1.4, -0.6)	0.1344397	0.4687742	0	0	-0.1821732	-0.1821732	0.108646	0.2299615	0.002702039	0.03651885,\
00:00:39.3489517	19705	(0.0, 1.0, -0.5)	(0.0, 1.1, -0.5)		(0.0, 1.4, -0.6)		(-0.2, 1.3, -0.6)	(-0.2, 1.1, -0.6)	(-0.3, 0.9, -0.4)				(0.2, 1.3, -0.6)	(0.3, 1.1, -0.5)	(0.3, 0.8, -0.4)				(-0.1, 0.9, -0.5)	(-0.1, 0.5, -0.4)	(0.0, 0.1, -0.4)		(0.1, 0.9, -0.5)	(0.1, 0.5, -0.4)	(0.1, 0.1, -0.4)		(0.0, 1.4, -0.6)	(0.1, 1.4, -0.6)	0.1344397	0.4687742	0	0	-0.1821732	-0.1821732	0.108646	0.2299615	0.002702039	0.03651885,\
00:00:39.3499525	19705	(0.0, 1.0, -0.5)	(0.0, 1.1, -0.5)		(0.0, 1.4, -0.6)		(-0.2, 1.3, -0.6)	(-0.2, 1.1, -0.6)	(-0.3, 0.9, -0.4)				(0.2, 1.3, -0.6)	(0.3, 1.1, -0.5)	(0.3, 0.8, -0.4)				(-0.1, 0.9, -0.5)	(-0.1, 0.5, -0.4)	(0.0, 0.1, -0.4)		(0.1, 0.9, -0.5)	(0.1, 0.5, -0.4)	(0.1, 0.1, -0.4)		(0.0, 1.4, -0.6)	(0.1, 1.4, -0.6)	0.1344397	0.4687742	0	0	-0.1821732	-0.1821732	0.108646	0.2299615	0.002702039	0.03651885,\
00:00:39.4338199	19757	(0.0, 1.0, -0.5)	(0.0, 1.1, -0.5)		(0.0, 1.4, -0.6)		(-0.2, 1.3, -0.6)	(-0.2, 1.1, -0.6)	(-0.3, 0.9, -0.4)				(0.2, 1.3, -0.6)	(0.3, 1.1, -0.5)	(0.3, 0.8, -0.4)				(-0.1, 0.9, -0.5)	(-0.1, 0.5, -0.4)	(0.0, 0.1, -0.4)		(0.1, 0.9, -0.5)	(0.1, 0.5, -0.4)	(0.1, 0.1, -0.4)		(0.0, 1.4, -0.6)	(0.1, 1.4, -0.6)	0.1344397	0.4687742	0	0	-0.1821732	-0.1821732	0.108646	0.2299615	0.002702039	0.03651885,\
00:00:39.4348200	19757	(0.0, 1.0, -0.5)	(0.0, 1.1, -0.5)		(0.0, 1.4, -0.6)		(-0.2, 1.3, -0.6)	(-0.2, 1.1, -0.6)	(-0.3, 0.9, -0.4)				(0.2, 1.3, -0.6)	(0.3, 1.1, -0.5)	(0.3, 0.8, -0.4)				(-0.1, 0.9, -0.5)	(-0.1, 0.5, -0.4)	(0.0, 0.1, -0.4)		(0.1, 0.9, -0.5)	(0.1, 0.5, -0.4)	(0.1, 0.1, -0.4)		(0.0, 1.4, -0.6)	(0.1, 1.4, -0.6)	0.1344397	0.4687742	0	0	-0.1821732	-0.1821732	0.108646	0.2299615	0.002702039	0.03651885,\
00:00:39.4353204	19757	(0.0, 1.0, -0.5)	(0.0, 1.1, -0.5)		(0.0, 1.4, -0.6)		(-0.2, 1.3, -0.6)	(-0.2, 1.1, -0.6)	(-0.3, 0.9, -0.4)				(0.2, 1.3, -0.6)	(0.3, 1.1, -0.5)	(0.3, 0.8, -0.4)				(-0.1, 0.9, -0.5)	(-0.1, 0.5, -0.4)	(0.0, 0.1, -0.4)		(0.1, 0.9, -0.5)	(0.1, 0.5, -0.4)	(0.1, 0.1, -0.4)		(0.0, 1.4, -0.6)	(0.1, 1.4, -0.6)	0.1344397	0.4687742	0	0	-0.1821732	-0.1821732	0.108646	0.2299615	0.002702039	0.03651885,\
00:00:39.5160086	19811	(0.0, 1.0, -0.5)	(0.0, 1.1, -0.5)		(0.0, 1.4, -0.6)		(-0.2, 1.3, -0.6)	(-0.2, 1.1, -0.6)	(-0.3, 0.9, -0.4)				(0.2, 1.3, -0.6)	(0.3, 1.1, -0.5)	(0.3, 0.8, -0.4)				(-0.1, 0.9, -0.5)	(-0.1, 0.5, -0.4)	(0.0, 0.1, -0.4)		(0.1, 0.9, -0.5)	(0.1, 0.5, -0.4)	(0.1, 0.1, -0.4)		(0.0, 1.4, -0.6)	(0.1, 1.4, -0.6)	0.1344397	0.4687742	0	0	-0.1821732	-0.1821732	0.108646	0.2299615	0.002702039	0.03651885,\
00:00:39.5170095	19811	(0.0, 1.0, -0.5)	(0.0, 1.1, -0.5)		(0.0, 1.4, -0.6)		(-0.2, 1.3, -0.6)	(-0.2, 1.1, -0.6)	(-0.3, 0.9, -0.4)				(0.2, 1.3, -0.6)	(0.3, 1.1, -0.5)	(0.3, 0.8, -0.4)				(-0.1, 0.9, -0.5)	(-0.1, 0.5, -0.4)	(0.0, 0.1, -0.4)		(0.1, 0.9, -0.5)	(0.1, 0.5, -0.4)	(0.1, 0.1, -0.4)		(0.0, 1.4, -0.6)	(0.1, 1.4, -0.6)	0.1344397	0.4687742	0	0	-0.1821732	-0.1821732	0.108646	0.2299615	0.002702039	0.03651885,\
00:00:39.5978414	19862	(0.0, 1.0, -0.5)	(0.0, 1.1, -0.5)		(0.0, 1.4, -0.6)		(-0.2, 1.3, -0.6)	(-0.2, 1.1, -0.6)	(-0.3, 0.9, -0.4)				(0.2, 1.3, -0.6)	(0.3, 1.1, -0.5)	(0.3, 0.8, -0.4)				(-0.1, 0.9, -0.5)	(-0.1, 0.5, -0.4)	(0.0, 0.1, -0.4)		(0.1, 0.9, -0.5)	(0.1, 0.5, -0.4)	(0.1, 0.1, -0.4)		(0.0, 1.4, -0.6)	(0.1, 1.4, -0.6)	0.1344397	0.4687742	0	0	-0.1821732	-0.1821732	0.108646	0.2299615	0.002702039	0.03651885,\
00:00:39.5988419	19862	(0.0, 1.0, -0.5)	(0.0, 1.1, -0.5)		(0.0, 1.4, -0.6)		(-0.2, 1.3, -0.6)	(-0.2, 1.1, -0.6)	(-0.3, 0.9, -0.4)				(0.2, 1.3, -0.6)	(0.3, 1.1, -0.5)	(0.3, 0.8, -0.4)				(-0.1, 0.9, -0.5)	(-0.1, 0.5, -0.4)	(0.0, 0.1, -0.4)		(0.1, 0.9, -0.5)	(0.1, 0.5, -0.4)	(0.1, 0.1, -0.4)		(0.0, 1.4, -0.6)	(0.1, 1.4, -0.6)	0.1344397	0.4687742	0	0	-0.1821732	-0.1821732	0.108646	0.2299615	0.002702039	0.03651885,\
00:00:39.5993435	19862	(0.0, 1.0, -0.5)	(0.0, 1.1, -0.5)		(0.0, 1.4, -0.6)		(-0.2, 1.3, -0.6)	(-0.2, 1.1, -0.6)	(-0.3, 0.9, -0.4)				(0.2, 1.3, -0.6)	(0.3, 1.1, -0.5)	(0.3, 0.8, -0.4)				(-0.1, 0.9, -0.5)	(-0.1, 0.5, -0.4)	(0.0, 0.1, -0.4)		(0.1, 0.9, -0.5)	(0.1, 0.5, -0.4)	(0.1, 0.1, -0.4)		(0.0, 1.4, -0.6)	(0.1, 1.4, -0.6)	0.1344397	0.4687742	0	0	-0.1821732	-0.1821732	0.108646	0.2299615	0.002702039	0.03651885,\
00:00:39.6855008	19914	(0.0, 1.0, -0.5)	(0.0, 1.1, -0.5)		(0.0, 1.4, -0.6)		(-0.2, 1.3, -0.6)	(-0.2, 1.1, -0.6)	(-0.3, 0.9, -0.4)				(0.2, 1.3, -0.6)	(0.3, 1.1, -0.5)	(0.3, 0.8, -0.4)				(-0.1, 0.9, -0.5)	(-0.1, 0.5, -0.4)	(0.0, 0.1, -0.4)		(0.1, 0.9, -0.5)	(0.1, 0.5, -0.4)	(0.1, 0.1, -0.4)		(0.0, 1.4, -0.6)	(0.1, 1.4, -0.6)	0.1344397	0.4687742	0	0	-0.1821732	-0.1821732	0.108646	0.2299615	0.002702039	0.03651885,\
00:00:39.6860033	19914	(0.0, 1.0, -0.5)	(0.0, 1.1, -0.5)		(0.0, 1.4, -0.6)		(-0.2, 1.3, -0.6)	(-0.2, 1.1, -0.6)	(-0.3, 0.9, -0.4)				(0.2, 1.3, -0.6)	(0.3, 1.1, -0.5)	(0.3, 0.8, -0.4)				(-0.1, 0.9, -0.5)	(-0.1, 0.5, -0.4)	(0.0, 0.1, -0.4)		(0.1, 0.9, -0.5)	(0.1, 0.5, -0.4)	(0.1, 0.1, -0.4)		(0.0, 1.4, -0.6)	(0.1, 1.4, -0.6)	0.1344397	0.4687742	0	0	-0.1821732	-0.1821732	0.108646	0.2299615	0.002702039	0.03651885,\
00:00:39.7642452	19969	(0.0, 1.0, -0.5)	(0.0, 1.1, -0.5)		(0.0, 1.4, -0.6)		(-0.2, 1.3, -0.6)	(-0.2, 1.1, -0.6)	(-0.3, 0.9, -0.4)				(0.2, 1.3, -0.6)	(0.3, 1.1, -0.5)	(0.3, 0.8, -0.4)				(-0.1, 0.9, -0.5)	(-0.1, 0.5, -0.4)	(0.0, 0.1, -0.4)		(0.1, 0.9, -0.5)	(0.1, 0.5, -0.4)	(0.1, 0.1, -0.4)		(0.0, 1.4, -0.6)	(0.1, 1.4, -0.6)	0.1344397	0.4687742	0	0	-0.1821732	-0.1821732	0.108646	0.2299615	0.002702039	0.03651885,\
00:00:39.7652469	19969	(0.0, 1.0, -0.5)	(0.0, 1.1, -0.5)		(0.0, 1.4, -0.6)		(-0.2, 1.3, -0.6)	(-0.2, 1.1, -0.6)	(-0.3, 0.9, -0.4)				(0.2, 1.3, -0.6)	(0.3, 1.1, -0.5)	(0.3, 0.8, -0.4)				(-0.1, 0.9, -0.5)	(-0.1, 0.5, -0.4)	(0.0, 0.1, -0.4)		(0.1, 0.9, -0.5)	(0.1, 0.5, -0.4)	(0.1, 0.1, -0.4)		(0.0, 1.4, -0.6)	(0.1, 1.4, -0.6)	0.1344397	0.4687742	0	0	-0.1821732	-0.1821732	0.108646	0.2299615	0.002702039	0.03651885,\
00:00:39.7657457	19969	(0.0, 1.0, -0.5)	(0.0, 1.1, -0.5)		(0.0, 1.4, -0.6)		(-0.2, 1.3, -0.6)	(-0.2, 1.1, -0.6)	(-0.3, 0.9, -0.4)				(0.2, 1.3, -0.6)	(0.3, 1.1, -0.5)	(0.3, 0.8, -0.4)				(-0.1, 0.9, -0.5)	(-0.1, 0.5, -0.4)	(0.0, 0.1, -0.4)		(0.1, 0.9, -0.5)	(0.1, 0.5, -0.4)	(0.1, 0.1, -0.4)		(0.0, 1.4, -0.6)	(0.1, 1.4, -0.6)	0.1344397	0.4687742	0	0	-0.1821732	-0.1821732	0.108646	0.2299615	0.002702039	0.03651885,\
00:00:39.8473001	20018	(0.0, 1.0, -0.5)	(0.0, 1.1, -0.5)		(0.0, 1.4, -0.6)		(-0.2, 1.3, -0.6)	(-0.3, 1.1, -0.6)	(-0.3, 0.9, -0.4)				(0.2, 1.3, -0.6)	(0.3, 1.1, -0.5)	(0.3, 0.8, -0.4)				(-0.1, 0.9, -0.5)	(-0.1, 0.5, -0.4)	(0.0, 0.1, -0.4)		(0.1, 0.9, -0.5)	(0.1, 0.5, -0.4)	(0.1, 0.1, -0.4)		(0.0, 1.4, -0.6)	(0.1, 1.4, -0.6)	0.1344397	0.4687742	0	0	-0.1821732	-0.1821732	0.108646	0.2299615	0.002702039	0.03651885,\
00:00:39.8483018	20018	(0.0, 1.0, -0.5)	(0.0, 1.1, -0.5)		(0.0, 1.4, -0.6)		(-0.2, 1.3, -0.6)	(-0.3, 1.1, -0.6)	(-0.3, 0.9, -0.4)				(0.2, 1.3, -0.6)	(0.3, 1.1, -0.5)	(0.3, 0.8, -0.4)				(-0.1, 0.9, -0.5)	(-0.1, 0.5, -0.4)	(0.0, 0.1, -0.4)		(0.1, 0.9, -0.5)	(0.1, 0.5, -0.4)	(0.1, 0.1, -0.4)		(0.0, 1.4, -0.6)	(0.1, 1.4, -0.6)	0.1344397	0.4687742	0	0	-0.1821732	-0.1821732	0.108646	0.2299615	0.002702039	0.03651885,\
00:00:39.9453640	20070	(0.0, 1.0, -0.5)	(0.0, 1.1, -0.5)		(0.0, 1.4, -0.6)		(-0.2, 1.3, -0.6)	(-0.3, 1.1, -0.6)	(-0.3, 0.9, -0.4)				(0.2, 1.3, -0.6)	(0.3, 1.1, -0.5)	(0.3, 0.8, -0.4)				(-0.1, 0.9, -0.5)	(-0.1, 0.5, -0.4)	(0.0, 0.1, -0.4)		(0.1, 0.9, -0.5)	(0.1, 0.5, -0.4)	(0.1, 0.1, -0.4)		(0.0, 1.4, -0.6)	(0.1, 1.4, -0.6)	0.1344397	0.4687742	0	0	-0.1821732	-0.1821732	0.108646	0.2299615	0.002702039	0.03651885,\
00:00:39.9473649	20070	(0.0, 1.0, -0.5)	(0.0, 1.1, -0.5)		(0.0, 1.4, -0.6)		(-0.2, 1.3, -0.6)	(-0.3, 1.1, -0.6)	(-0.3, 0.9, -0.4)				(0.2, 1.3, -0.6)	(0.3, 1.1, -0.5)	(0.3, 0.8, -0.4)				(-0.1, 0.9, -0.5)	(-0.1, 0.5, -0.4)	(0.0, 0.1, -0.4)		(0.1, 0.9, -0.5)	(0.1, 0.5, -0.4)	(0.1, 0.1, -0.4)		(0.0, 1.4, -0.6)	(0.1, 1.4, -0.6)	0.1344397	0.4687742	0	0	-0.1821732	-0.1821732	0.108646	0.2299615	0.002702039	0.03651885,\
00:00:39.9483649	20070	(0.0, 1.0, -0.5)	(0.0, 1.1, -0.5)		(0.0, 1.4, -0.6)		(-0.2, 1.3, -0.6)	(-0.3, 1.1, -0.6)	(-0.3, 0.9, -0.4)				(0.2, 1.3, -0.6)	(0.3, 1.1, -0.5)	(0.3, 0.8, -0.4)				(-0.1, 0.9, -0.5)	(-0.1, 0.5, -0.4)	(0.0, 0.1, -0.4)		(0.1, 0.9, -0.5)	(0.1, 0.5, -0.4)	(0.1, 0.1, -0.4)		(0.0, 1.4, -0.6)	(0.1, 1.4, -0.6)	0.1344397	0.4687742	0	0	-0.1821732	-0.1821732	0.108646	0.2299615	0.002702039	0.03651885,\
00:00:40.0296337	20132	(0.0, 1.0, -0.5)	(0.0, 1.1, -0.5)		(0.0, 1.4, -0.6)		(-0.2, 1.3, -0.6)	(-0.3, 1.1, -0.6)	(-0.3, 0.9, -0.4)				(0.2, 1.3, -0.6)	(0.3, 1.1, -0.6)	(0.3, 0.8, -0.4)				(-0.1, 0.9, -0.5)	(-0.1, 0.5, -0.4)	(0.0, 0.1, -0.4)		(0.1, 0.9, -0.5)	(0.1, 0.5, -0.4)	(0.1, 0.1, -0.4)		(-0.1, 1.4, -0.6)	(0.1, 1.4, -0.6)	0.1344397	0.4687742	0	0	-0.1821732	-0.1821732	0.108646	0.2299615	0.002702039	0.03651885,\
00:00:40.0306345	20132	(0.0, 1.0, -0.5)	(0.0, 1.1, -0.5)		(0.0, 1.4, -0.6)		(-0.2, 1.3, -0.6)	(-0.3, 1.1, -0.6)	(-0.3, 0.9, -0.4)				(0.2, 1.3, -0.6)	(0.3, 1.1, -0.6)	(0.3, 0.8, -0.4)				(-0.1, 0.9, -0.5)	(-0.1, 0.5, -0.4)	(0.0, 0.1, -0.4)		(0.1, 0.9, -0.5)	(0.1, 0.5, -0.4)	(0.1, 0.1, -0.4)		(-0.1, 1.4, -0.6)	(0.1, 1.4, -0.6)	0.1344397	0.4687742	0	0	-0.1821732	-0.1821732	0.108646	0.2299615	0.002702039	0.03651885,\
00:00:40.0311346	20132	(0.0, 1.0, -0.5)	(0.0, 1.1, -0.5)		(0.0, 1.4, -0.6)		(-0.2, 1.3, -0.6)	(-0.3, 1.1, -0.6)	(-0.3, 0.9, -0.4)				(0.2, 1.3, -0.6)	(0.3, 1.1, -0.6)	(0.3, 0.8, -0.4)				(-0.1, 0.9, -0.5)	(-0.1, 0.5, -0.4)	(0.0, 0.1, -0.4)		(0.1, 0.9, -0.5)	(0.1, 0.5, -0.4)	(0.1, 0.1, -0.4)		(-0.1, 1.4, -0.6)	(0.1, 1.4, -0.6)	0.1344397	0.4687742	0	0	-0.1821732	-0.1821732	0.108646	0.2299615	0.002702039	0.03651885,\
00:00:40.1096876	20185	(0.0, 1.0, -0.5)	(0.0, 1.1, -0.5)		(0.0, 1.4, -0.6)		(-0.2, 1.3, -0.6)	(-0.3, 1.1, -0.6)	(-0.3, 0.9, -0.4)				(0.2, 1.3, -0.6)	(0.3, 1.1, -0.6)	(0.3, 0.9, -0.4)				(-0.1, 0.9, -0.5)	(-0.1, 0.5, -0.4)	(0.0, 0.1, -0.4)		(0.1, 0.9, -0.5)	(0.1, 0.5, -0.4)	(0.1, 0.1, -0.4)		(-0.1, 1.4, -0.6)	(0.1, 1.4, -0.6)	0.1344397	0.4687742	0	0	-0.1821732	-0.1821732	0.108646	0.2299615	0.002702039	0.03651885,\
00:00:40.1106897	20185	(0.0, 1.0, -0.5)	(0.0, 1.1, -0.5)		(0.0, 1.4, -0.6)		(-0.2, 1.3, -0.6)	(-0.3, 1.1, -0.6)	(-0.3, 0.9, -0.4)				(0.2, 1.3, -0.6)	(0.3, 1.1, -0.6)	(0.3, 0.9, -0.4)				(-0.1, 0.9, -0.5)	(-0.1, 0.5, -0.4)	(0.0, 0.1, -0.4)		(0.1, 0.9, -0.5)	(0.1, 0.5, -0.4)	(0.1, 0.1, -0.4)		(-0.1, 1.4, -0.6)	(0.1, 1.4, -0.6)	0.1344397	0.4687742	0	0	-0.1821732	-0.1821732	0.108646	0.2299615	0.002702039	0.03651885,\
00:00:40.1890576	20235	(0.0, 1.0, -0.5)	(0.0, 1.1, -0.5)		(0.0, 1.4, -0.6)		(-0.2, 1.3, -0.6)	(-0.3, 1.1, -0.6)	(-0.3, 0.9, -0.4)				(0.2, 1.3, -0.6)	(0.3, 1.1, -0.6)	(0.3, 0.9, -0.4)				(-0.1, 0.9, -0.5)	(-0.1, 0.5, -0.4)	(0.0, 0.1, -0.4)		(0.1, 0.9, -0.5)	(0.1, 0.5, -0.4)	(0.1, 0.1, -0.4)		(-0.1, 1.4, -0.6)	(0.1, 1.4, -0.6)	0.1344397	0.4687742	0	0	-0.1821732	-0.1821732	0.108646	0.2299615	0.002702039	0.03651885,\
00:00:40.1900585	20235	(0.0, 1.0, -0.5)	(0.0, 1.1, -0.5)		(0.0, 1.4, -0.6)		(-0.2, 1.3, -0.6)	(-0.3, 1.1, -0.6)	(-0.3, 0.9, -0.4)				(0.2, 1.3, -0.6)	(0.3, 1.1, -0.6)	(0.3, 0.9, -0.4)				(-0.1, 0.9, -0.5)	(-0.1, 0.5, -0.4)	(0.0, 0.1, -0.4)		(0.1, 0.9, -0.5)	(0.1, 0.5, -0.4)	(0.1, 0.1, -0.4)		(-0.1, 1.4, -0.6)	(0.1, 1.4, -0.6)	0.1344397	0.4687742	0	0	-0.1821732	-0.1821732	0.108646	0.2299615	0.002702039	0.03651885,\
00:00:40.2756164	20285	(0.0, 1.0, -0.5)	(0.0, 1.1, -0.5)		(0.0, 1.4, -0.6)		(-0.2, 1.3, -0.6)	(-0.3, 1.1, -0.6)	(-0.3, 0.9, -0.4)				(0.2, 1.3, -0.6)	(0.3, 1.1, -0.6)	(0.3, 0.9, -0.4)				(-0.1, 0.9, -0.5)	(-0.1, 0.5, -0.4)	(0.0, 0.1, -0.4)		(0.1, 0.9, -0.5)	(0.1, 0.5, -0.4)	(0.1, 0.1, -0.4)		(-0.1, 1.4, -0.6)	(0.1, 1.4, -0.6)	0.1344397	0.4687742	0	0	-0.1821732	-0.1821732	0.108646	0.2299615	0.002702039	0.03651885,\
00:00:40.2776190	20285	(0.0, 1.0, -0.5)	(0.0, 1.1, -0.5)		(0.0, 1.4, -0.6)		(-0.2, 1.3, -0.6)	(-0.3, 1.1, -0.6)	(-0.3, 0.9, -0.4)				(0.2, 1.3, -0.6)	(0.3, 1.1, -0.6)	(0.3, 0.9, -0.4)				(-0.1, 0.9, -0.5)	(-0.1, 0.5, -0.4)	(0.0, 0.1, -0.4)		(0.1, 0.9, -0.5)	(0.1, 0.5, -0.4)	(0.1, 0.1, -0.4)		(-0.1, 1.4, -0.6)	(0.1, 1.4, -0.6)	0.1344397	0.4687742	0	0	-0.1821732	-0.1821732	0.108646	0.2299615	0.002702039	0.03651885,\
00:00:40.2801191	20285	(0.0, 1.0, -0.5)	(0.0, 1.1, -0.5)		(0.0, 1.4, -0.6)		(-0.2, 1.3, -0.6)	(-0.3, 1.1, -0.6)	(-0.3, 0.9, -0.4)				(0.2, 1.3, -0.6)	(0.3, 1.1, -0.6)	(0.3, 0.9, -0.4)				(-0.1, 0.9, -0.5)	(-0.1, 0.5, -0.4)	(0.0, 0.1, -0.4)		(0.1, 0.9, -0.5)	(0.1, 0.5, -0.4)	(0.1, 0.1, -0.4)		(-0.1, 1.4, -0.6)	(0.1, 1.4, -0.6)	0.1344397	0.4687742	0	0	-0.1821732	-0.1821732	0.108646	0.2299615	0.002702039	0.03651885,\
00:00:40.3558666	20340	(0.0, 1.0, -0.5)	(0.0, 1.1, -0.5)		(0.0, 1.4, -0.6)		(-0.2, 1.3, -0.6)	(-0.3, 1.1, -0.6)	(-0.4, 0.9, -0.4)				(0.2, 1.3, -0.6)	(0.3, 1.1, -0.6)	(0.4, 0.9, -0.4)				(-0.1, 0.9, -0.5)	(-0.1, 0.5, -0.4)	(0.0, 0.1, -0.4)		(0.1, 0.9, -0.5)	(0.1, 0.5, -0.4)	(0.1, 0.1, -0.4)		(-0.1, 1.4, -0.6)	(0.0, 1.4, -0.6)	0.1344397	0.4687742	0	0	-0.1821732	-0.1821732	0.108646	0.2299615	0.002702039	0.03651885,\
00:00:40.3568691	20340	(0.0, 1.0, -0.5)	(0.0, 1.1, -0.5)		(0.0, 1.4, -0.6)		(-0.2, 1.3, -0.6)	(-0.3, 1.1, -0.6)	(-0.4, 0.9, -0.4)				(0.2, 1.3, -0.6)	(0.3, 1.1, -0.6)	(0.4, 0.9, -0.4)				(-0.1, 0.9, -0.5)	(-0.1, 0.5, -0.4)	(0.0, 0.1, -0.4)		(0.1, 0.9, -0.5)	(0.1, 0.5, -0.4)	(0.1, 0.1, -0.4)		(-0.1, 1.4, -0.6)	(0.0, 1.4, -0.6)	0.1344397	0.4687742	0	0	-0.1821732	-0.1821732	0.108646	0.2299615	0.002702039	0.03651885,\
